"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22950","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","Tsz Chung 最怕佢唔講😂","2022-05-12T03:33:38+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22951","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","交個波比CityLine先⚽️","2022-05-12T03:33:56+0000","1","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22952","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","我想問你地仲可以容許你地個服務停幾耐？","2022-05-12T03:33:58+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22953","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","不如擇日重賽啦，玩足個半鐘都係retry，咪玩大家，改用實名抽籤，對名入座。咁撚搵笨叫人申請信用卡，未棧一大班人cut卡唉😮‍💨","2022-05-12T03:34:09+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22954","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","就算入到cityline 都入唔到Mox睇卡number啦 點買","2022-05-12T03:34:15+0000","0","2",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22955","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","係乜都開唔到呀ching😅😅IT 部請多啲人啦 等咗個半鐘 我早餐都食完啦","2022-05-12T03:34:20+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22956","21068","2","101122604608217_798187848235019","offcut","","fetched (200)","2022-10-12 08:37:16.161249","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22957","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","個storyboard係咪 8點開始入唔到， 10點開賣cityline又入唔到。 雖然好多人搶又咩都入唔到，但仍然有人成功。 11點扮提醒吓大家， 12點話賣哂 但其實內部分飛。","2022-05-12T03:34:23+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22958","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Ceci Lau 會講 之前買飛都會 你愈12:30左右 當你入到去 你就會買唔到個陣 就會話比你聽賣晒","2022-05-12T03:34:28+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22959","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Cityline 個網根本入唔到","2022-05-12T03:34:43+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22960","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","大佬呀, 睇唔到Card Number 點買呀? 你不如做好壓力測試先再嚟過啦!","2022-05-12T03:34:54+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22961","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Shan Hui 一個銀行死app😂 仲要出po話係因為演唱會飛 咁吾專業穩陣 真係cut得卡","2022-05-12T03:35:04+0000","5","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22962","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Cut card","2022-05-12T03:35:13+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22963","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","之後就會cityline個網就會變賣晒","2022-05-12T03:35:16+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22964","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","其實賣晒未?  我唔想浪費時候無限LOOP個citiline同你地個死左既apps!","2022-05-12T03:35:22+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22965","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","App入唔到，電話又冇人聽，你間銀行係咪執咗呀","2022-05-12T03:35:27+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22966","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","我唔係買飛 要處理銀行戶口都入唔到","2022-05-12T03:35:44+0000","0","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22967","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Chak Mans 其實上次citi the club 預購，最後都將個波射比city line，最攪笑打去the club投訴，就話關Mirror同銀行事，跟著話比電話號碼我投訴，就比City Line,真心好嘢！","2022-05-12T03:35:53+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22968","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","連MOX app都開唔到，card no. 又check 唔到，講乜鬼收sms啫😡","2022-05-12T03:35:53+0000","23","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22969","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","其實仲有冇飛，如果賣完請通知聲，唔使大家嘥時間喺度loop！🙏🏻￼","2022-05-12T03:36:04+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22970","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Claire Kwong 你入到cityline?","2022-05-12T03:36:08+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22971","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","仲係不斷retry...","2022-05-12T03:36:20+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22972","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","card number都冇得睇，第一次見搶飛連銀行app都入唔到","2022-05-12T03:36:35+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22973","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","由9:30等到而家，￼浪費時間，不停retry…. 可能根本就唔會有人入到去買，只不過係氹我哋呢啲人去申請張卡用😴😴😴￼","2022-05-12T03:36:52+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22974","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","個 apps 好廢，個 apps死左就認啦 Mox 你依家係反宣傳吖，玩嘢扮賣飛","2022-05-12T03:36:56+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22975","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","好後悔，點解用MOX","2022-05-12T03:37:04+0000","2","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22976","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","其實貴公司自從話優先比人訂演唱會飛之後就成堆人申請 🌚同公售冇分別 只不過係多咗個步驟要開呢張卡 對一早開左戶既客戶根本唔公平。 然後貴公司個網根本入唔到🌚","2022-05-12T03:37:07+0000","32","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22977","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","Cecilia Tang right!","2022-05-12T03:37:12+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22978","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","做宣傳係想搵多啲客, 而多左客就連基本既銀行服務都提供唔到, 基礎原理都錯晒, 咁莫講做銀行, 連公司仔都比唔上, 唉!  希望無人因調動唔到資金而有損失啦","2022-05-12T03:37:14+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22979","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","出post話賣哂啦不如，想出街啦","2022-05-12T03:37:15+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22980","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","你個APP又壞, CITLINE又LOAD唔到, 收乜鬼啫 等住大把人CUT AC","2022-05-12T03:37:16+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22981","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","仲出post?! 搞好個app先啦！","2022-05-12T03:37:18+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22982","21068","2","101122604608217_798187848235019","offcut","","fetched (200)","2022-10-12 08:37:16.700680","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22983","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","要入app 拎card no. ，Exp date ，cvv no 呀","2022-05-12T03:37:22+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22984","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","睇到card num先講啦","2022-05-12T03:37:49+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22985","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Siu Tung 係～cut得","2022-05-12T03:37:49+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22986","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","我情願你宣佈賣哂啦","2022-05-12T03:37:51+0000","12","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22987","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","無限looppppppp ....please try again","2022-05-12T03:37:57+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22988","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","好彩啲錢一早Draw走曬…早cut早平安","2022-05-12T03:38:23+0000","6","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22989","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Siu Tung 等緊佢開返攞錢同cut 咭！  但攞錢好似要蝕多幾十俾佢，真係唔抵","2022-05-12T03:38:38+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22990","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","你個app唔係緩慢，係開唔到 虎你個app同city line 一樣廢 今日即cut","2022-05-12T03:38:41+0000","2","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22991","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","入撚咗成個鐘都入唔撚到","2022-05-12T03:38:57+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22992","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","其實係咪已賣晒？ 10:00 loop到依家😭","2022-05-12T03:38:58+0000","18","8",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22993","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","點解mox apps 都入唔到？駛唔駛金管幫手？","2022-05-12T03:39:02+0000","0","5",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22994","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","到底仲有冇飛賣? 唔好俾個假希望人, 不停retry","2022-05-12T03:39:04+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22995","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","真心有人入到咩？無限輪迴都未入到喎😅😅😅￼","2022-05-12T03:39:10+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22996","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","賣晒未？唔想嘥時間￼","2022-05-12T03:39:12+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22997","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","完全入唔到😞","2022-05-12T03:39:31+0000","0","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22998","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Sally Sze me too","2022-05-12T03:39:35+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","22999","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Yan Chan 唔係喎我喺個app度設定ATM密碼￼，然後佢嗰度寫唔使手續費喎￼～你睇下～","2022-05-12T03:39:37+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23000","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","咁得閒出呢個post fix返好自己個apps先啦!","2022-05-12T03:39:38+0000","5","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23001","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Sally Sze me too","2022-05-12T03:39:51+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23002","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Cut 卡","2022-05-12T03:39:55+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23003","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","蒙着嘴裡屌鳩你￼","2022-05-12T03:40:02+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23004","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","勁呀，扮賣飛，冇人買到，然後經已全部賣哂，轉頭黃牛飛出動 典解既 典解既 典解既","2022-05-12T03:40:07+0000","19","10",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23005","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","Piye trusan duit ku","2022-05-12T03:40:09+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23006","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","please say..if sold out outside actually how many tickets 放出來？？","2022-05-12T03:40:10+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23007","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","你攪咁大壇嘢，宜家都未聽到有1個fans買到，比啲黃牛搶晒啦！但網頁又係咁load緊，唔知想點，好想鬧爆！ 30萬人申請，傳聞得400張飛。 抽好過啦！ 宜家要幾十萬人晨早流流攪餐懞，如果唔即刻cut卡泄憤都唔得啦！😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡","2022-05-12T03:40:26+0000","26","6",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23008","21068","2","101122604608217_798187848235019","offcut","","fetched (200)","2022-10-12 08:37:17.181466","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23009","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","根本係APP LOGIN 都唔俾喎, 扮咩網絡慢","2022-05-12T03:40:29+0000","0","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23010","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","香港咁嘅賣飛方式...唔覺得香港樂壇有任何人可以做返亞洲第一, 就算係支持都可以被逼支持唔到","2022-05-12T03:40:31+0000","3","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23011","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","係咪入唔到你個app攞卡no都買唔到？","2022-05-12T03:41:06+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23012","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","10am 一入去已經係retry , 直到現在11:40都仲係retry , try 到幾時？","2022-05-12T03:41:09+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23013","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","完全入不到","2022-05-12T03:41:26+0000","1","3",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23014","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","點搞呀，我出去買野碌卡話失敗。轉個頭Sms同我講話已消費 Mox Bank","2022-05-12T03:41:29+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23015","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","Shan Hui 多謝，等佢成功開返先睇到","2022-05-12T03:42:01+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23016","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","App到而家 都入唔到！入到cityline都買唔到","2022-05-12T03:42:05+0000","0","3",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23017","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","So I Say屌兩聲","2022-05-12T03:42:07+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23018","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","呃人開戶，呃人開卡，仲想話繼續用你服務，開app都用唔到，而家諗緊cut唔cut戶口","2022-05-12T03:42:12+0000","1","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23019","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","9點半已經彈app","2022-05-12T03:42:16+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23020","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","Yiu Chung 有圖有真相🤣🤣","2022-05-12T03:42:17+0000","2","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23021","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","B Bee Lam 唔緊要啦，你有入過去賣飛版面咩？ 我就無喇🙃🙃🙃🙃","2022-05-12T03:42:18+0000","5","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23022","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","而家我連卡number 都冇，點買飛呀？","2022-05-12T03:42:23+0000","2","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23023","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","點樣可以轉用收SMS￼","2022-05-12T03:42:27+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23024","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","突破盲腸!!!! 即係佢覺得全部 users 都係為演唱會而登入","2022-05-12T03:42:36+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23025","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","Yan Chan 好～我記得就係中間位已經見到設定ATM個制～","2022-05-12T03:42:48+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23026","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","請問點樣cut 卡","2022-05-12T03:42:56+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23027","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","其實各位用戶 到而家有無半個人買到ja?????.","2022-05-12T03:43:01+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23028","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","今日唔知有幾多人cut卡😂","2022-05-12T03:43:41+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23029","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","考慮cut 卡","2022-05-12T03:43:42+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23030","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","Yiu Chung 即係大嗱嗱16張飛預售woo","2022-05-12T03:43:50+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23031","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","我真係俾你焫著!見到card number 先得架😵","2022-05-12T03:43:52+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23032","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","你地張無號碼既實卡！真係安全到連自己都用唔到","2022-05-12T03:44:04+0000","58","1",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23033","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","Ting Keya 係咪refresh￼畫面？","2022-05-12T03:44:16+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23034","21068","2","101122604608217_798187848235019","offcut","","fetched (200)","2022-10-12 08:37:17.729405","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23035","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","不知所謂，根本係係自己人買番🤬🤬","2022-05-12T03:44:27+0000","52","2",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23036","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","Yiu Chung 唔係用身份證開戶？點解可以有8個acc?","2022-05-12T03:44:29+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23037","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","Silvery Cheng 係","2022-05-12T03:44:37+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23038","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","驚一嚟話售罄俾人鬧，懶係嘢咁做做作作咁整個中場，舖排定幫晏啲自己講嘅售罄￼變得合理化￼￼￼￼！","2022-05-12T03:44:42+0000","3","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23039","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","Tsz Chung thankyou","2022-05-12T03:44:55+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23040","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","Eddie Lee agree","2022-05-12T03:45:05+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23041","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","係咪要nasa超級電腦先入到個網？","2022-05-12T03:45:10+0000","1","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23042","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","係咪賣晒喇？","2022-05-12T03:45:11+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23043","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","好想知其實有冇人買到😅","2022-05-12T03:45:14+0000","0","0",""
"101122604608217/101122604608217_798187848235019/101122604608217_798187848235019","23044","21068","2","101122604608217_798187848235019","data","data.*","fetched (200)","2022-10-12 08:37:18.273132","Facebook:/<post-id>/comments","Tze Lung No ar","2022-05-12T03:45:30+0000","0","0",""
